THUMB,INDEX,MIDDLE,RING,LITTLE,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,RESULT
152,241,4,5,16,0.26,7.98,-4.76,0.10,-0.08,-0.04,W
155,241,5,5,16,0.48,7.33,-5.37,0.03,0.07,-0.00,W
155,242,5,4,17,0.50,7.71,-5.22,-0.06,-0.02,0.02,W
155,241,4,5,15,0.51,7.77,-5.06,-0.08,-0.04,-0.02,W
156,242,5,6,17,0.62,7.75,-4.96,-0.08,0.02,0.03,W
157,242,7,6,18,0.77,7.82,-5.04,-0.03,-0.02,-0.01,W
156,242,6,7,16,0.59,7.61,-5.17,-0.10,-0.00,-0.05,W
156,242,6,5,16,0.21,7.76,-4.79,0.05,-0.02,0.05,W
157,242,5,4,19,0.46,7.87,-5.00,-0.08,0.02,-0.03,W
157,241,4,5,15,0.72,7.73,-4.93,-0.04,-0.00,0.02,W
156,241,5,6,17,0.50,7.83,-4.86,-0.06,0.01,0.01,W
157,242,5,5,16,0.79,7.83,-4.74,0.01,0.06,0.00,W
157,242,5,5,15,0.59,7.81,-5.04,-0.03,0.07,-0.00,W
158,242,6,5,16,0.56,7.76,-4.87,-0.03,-0.04,-0.01,W
158,241,6,3,16,0.75,7.92,-4.77,0.03,-0.03,-0.04,W
158,243,5,4,16,0.59,7.81,-4.98,-0.01,0.14,0.03,W
159,240,3,6,17,0.92,7.49,-5.47,0.05,-0.15,-0.01,W
158,241,4,5,18,1.41,7.43,-5.13,-0.04,0.04,-0.03,W
158,241,4,5,18,1.18,7.46,-5.35,-0.27,-0.17,0.02,W
155,241,4,5,15,0.65,7.78,-4.63,-0.04,-0.16,0.05,W
156,240,7,4,16,0.28,8.06,-4.78,-0.00,-0.04,0.01,W
156,242,4,5,16,0.51,8.08,-4.76,-0.05,-0.02,-0.00,W
156,242,6,5,15,0.52,7.85,-4.50,-0.20,0.04,0.10,W
156,243,5,5,16,0.36,8.52,-3.91,0.07,-0.10,0.05,W
157,242,5,6,17,0.19,7.71,-4.65,0.14,-0.24,0.03,W
158,242,5,5,16,0.23,7.89,-5.01,0.10,-0.06,-0.01,W
159,243,3,6,17,0.04,7.75,-4.83,0.21,-0.10,-0.12,W
158,242,7,5,17,0.48,8.74,-5.75,-0.23,-0.13,-0.22,W
158,242,4,4,17,-0.70,6.98,-4.25,-0.15,-0.15,-0.26,W
157,242,5,5,18,-1.28,7.90,-5.12,0.11,-0.17,0.06,W
160,242,6,5,16,-1.19,7.15,-4.74,0.03,-0.18,0.15,W
159,244,3,8,15,-1.32,7.29,-5.38,0.12,0.18,-0.19,W
160,243,7,7,18,-1.39,7.25,-5.44,-0.00,-0.01,0.07,W
160,242,5,6,16,-1.63,7.09,-5.09,-0.24,-0.23,-0.05,W
159,243,5,6,17,-1.84,6.96,-5.09,0.24,0.02,-0.13,W
159,243,5,5,16,-2.12,7.25,-5.61,-0.09,0.13,-0.01,W
159,242,5,5,17,-2.04,7.24,-4.91,0.01,-0.06,-0.01,W
160,243,5,5,16,-2.19,7.22,-5.57,-0.16,-0.05,-0.01,W
158,242,4,6,16,-1.47,7.52,-4.90,-0.03,0.24,0.00,W
156,243,4,5,16,-1.13,7.20,-5.38,-0.08,0.27,0.05,W
157,243,5,5,18,-1.57,7.16,-5.47,-0.04,-0.07,-0.02,W
156,243,7,5,18,-1.43,7.18,-5.24,0.08,0.60,-0.11,W
154,243,4,7,16,-1.31,7.29,-5.28,-0.06,-0.18,0.03,W
153,243,5,6,16,-1.52,7.47,-5.20,-0.02,-0.11,0.06,W
154,243,5,6,16,-1.82,7.56,-5.11,-0.00,0.01,-0.04,W
155,243,4,7,14,-1.63,7.31,-5.13,0.00,0.04,0.02,W
155,243,3,6,17,-1.61,7.32,-5.09,-0.07,-0.13,0.05,W
155,242,5,4,15,-1.34,7.22,-5.51,-0.19,-0.13,-0.03,W
157,244,3,6,15,-1.79,7.61,-4.57,-0.04,-0.04,0.02,W
156,244,4,5,16,-1.80,7.32,-5.13,-0.18,0.04,0.02,W
157,243,5,4,16,-1.57,7.33,-5.37,-0.37,-0.07,0.27,W
156,243,4,5,16,-1.55,8.08,-4.49,0.12,-0.11,-0.02,W
159,243,6,5,15,-2.05,7.61,-4.67,0.08,-0.10,-0.05,W
158,244,5,8,16,-1.83,7.40,-4.99,0.08,-0.11,-0.04,W
158,244,4,5,16,-2.28,7.07,-5.38,0.03,0.00,-0.01,W
159,244,5,7,17,-1.94,7.52,-4.84,-0.14,0.13,-0.03,W
159,244,5,6,16,-1.98,7.54,-4.68,-0.08,0.13,0.03,W
159,243,3,7,17,-1.56,7.84,-4.55,-0.08,0.04,-0.00,W
160,243,6,5,18,-1.75,7.79,-4.75,-0.15,0.03,-0.03,W
159,243,5,5,17,-1.92,7.61,-4.83,0.07,0.07,-0.03,W
160,244,3,6,15,-1.59,7.62,-5.07,-0.00,0.10,0.00,W
160,244,5,5,16,-1.53,7.54,-5.04,-0.02,0.08,0.04,W
161,242,5,4,17,-1.23,7.58,-5.01,-0.04,0.03,0.01,W
161,242,5,6,17,-1.08,7.62,-5.01,0.02,0.01,-0.01,W
161,243,5,4,16,-1.18,7.65,-4.99,-0.01,0.04,-0.01,W
161,243,6,5,18,-1.34,7.51,-4.97,-0.03,-0.01,-0.01,W
163,243,6,6,18,-1.19,7.69,-4.93,-0.01,-0.03,0.00,W
181,246,3,8,19,0.40,7.25,-5.47,-0.03,-0.04,0.00,W
181,245,7,7,19,-0.20,7.06,-5.53,-0.07,0.06,0.02,W
181,245,5,5,21,-0.04,7.17,-5.79,0.01,0.01,-0.02,W
180,244,4,5,20,-0.08,7.13,-5.62,-0.02,0.00,-0.02,W
181,244,8,5,22,-0.25,7.15,-5.83,-0.04,-0.04,-0.02,W
181,245,5,5,19,-0.14,7.22,-5.49,-0.20,0.03,0.01,W
181,245,5,4,20,-0.53,7.40,-5.37,-0.07,0.03,0.00,W
180,245,6,5,18,-0.19,7.31,-5.51,0.02,-0.06,-0.04,W
181,245,4,5,20,-0.14,7.41,-5.38,-0.07,-0.04,0.01,W
181,245,7,5,20,-0.65,7.49,-5.30,0.08,-0.00,0.00,W
182,244,7,6,19,-0.04,7.16,-5.33,0.05,0.04,0.33,W
181,244,5,5,20,0.98,7.27,-5.77,-0.07,-0.05,0.21,W
182,245,5,7,19,0.90,7.15,-5.67,0.02,0.02,0.00,W
181,244,5,6,21,0.71,7.31,-5.57,-0.08,0.05,-0.01,W
181,244,5,6,20,0.72,7.34,-5.56,-0.11,0.09,-0.10,W
181,244,5,4,19,0.34,7.45,-5.34,-0.08,0.07,-0.11,W
182,245,7,8,19,-0.07,7.61,-5.12,-0.02,-0.01,0.04,W
181,245,3,8,19,0.59,7.50,-5.25,0.02,-0.06,0.06,W
182,244,4,5,20,0.49,7.43,-5.32,-0.02,0.00,0.10,W
182,244,4,5,21,0.59,7.46,-5.36,-0.06,0.00,-0.11,W
183,244,7,5,20,0.00,7.57,-5.15,-0.03,0.00,0.02,W
182,244,5,4,19,0.38,7.45,-5.34,-0.01,-0.08,0.09,W
182,245,6,7,19,0.87,7.47,-5.55,-0.03,0.00,0.01,W
182,245,6,5,18,0.49,7.40,-5.35,-0.05,0.05,-0.17,W
182,244,3,4,19,0.27,7.48,-5.32,0.01,0.01,-0.26,W
182,245,5,5,21,-0.38,7.33,-5.39,0.03,0.02,-0.31,W
183,245,6,5,20,-0.81,7.37,-5.61,0.05,-0.13,-0.00,W
181,244,5,5,21,-0.25,7.26,-5.49,-0.01,-0.06,0.03,W
181,245,5,5,21,-0.26,7.36,-5.55,-0.03,-0.08,0.04,W
182,245,5,5,22,-0.11,7.30,-5.23,-0.06,-0.04,-0.01,W
182,245,5,5,19,-0.27,7.27,-5.68,-0.07,-0.05,0.08,W
182,245,6,5,20,-0.38,7.49,-5.33,-0.09,-0.04,0.01,W
181,245,5,5,22,-0.33,7.57,-5.22,-0.00,-0.03,0.03,W
182,245,5,5,21,-0.35,7.57,-5.08,0.01,-0.02,0.12,W
181,244,3,4,21,0.22,7.41,-5.45,-0.09,0.25,0.05,W
182,245,4,5,20,0.35,7.55,-5.13,-0.04,-0.04,0.02,W
182,244,5,5,21,0.79,7.55,-5.06,0.03,0.06,-0.03,W
182,245,4,5,21,0.28,7.47,-5.38,-0.05,-0.05,-0.04,W
184,245,7,5,22,0.23,7.65,-5.27,-0.13,0.02,-0.18,W
182,244,6,5,22,0.14,7.73,-5.11,0.10,0.07,-0.08,W
182,245,4,5,22,-0.34,7.63,-5.22,-0.03,-0.03,-0.12,W
183,245,7,6,23,-0.44,7.77,-5.14,-0.07,-0.10,-0.08,W
182,245,6,5,22,-0.39,7.59,-4.97,-0.06,-0.01,0.13,W
183,245,5,6,19,0.08,7.88,-4.96,-0.05,-0.07,0.06,W
182,245,4,5,21,-0.10,7.65,-4.94,-0.02,-0.07,-0.04,W
136,178,1,2,17,3.29,6.14,-6.00,-0.06,-0.15,-0.05,X
134,177,2,4,15,3.24,6.07,-6.25,-0.00,-0.04,-0.01,X
132,178,2,1,14,2.99,6.02,-6.28,0.04,-0.09,-0.03,X
134,178,4,3,18,3.06,6.00,-6.44,-0.05,-0.09,0.04,X
135,179,2,4,16,3.16,6.05,-6.21,-0.12,-0.14,0.16,X
136,177,4,1,18,2.95,6.06,-6.35,-0.03,-0.06,0.03,X
134,177,2,1,16,2.96,6.02,-6.27,-0.03,-0.00,0.01,X
139,179,4,1,18,2.97,6.05,-6.33,-0.02,-0.02,0.00,X
137,177,2,4,16,2.99,6.07,-6.25,-0.03,-0.04,0.02,X
136,178,4,1,15,2.97,6.17,-6.22,-0.01,0.01,0.01,X
139,177,2,4,16,3.00,6.09,-6.32,-0.03,-0.02,0.01,X
138,177,2,2,17,3.03,6.10,-6.26,-0.01,-0.05,0.02,X
139,181,0,1,16,2.92,6.17,-6.21,-0.02,0.02,-0.02,X
138,178,2,3,18,2.84,6.12,-6.22,-0.06,0.03,-0.00,X
141,179,1,1,18,2.98,6.20,-6.17,-0.03,-0.02,0.02,X
140,179,2,1,16,2.91,6.06,-6.37,-0.03,0.02,-0.00,X
139,183,3,2,18,3.03,6.05,-6.23,0.00,-0.03,0.01,X
141,184,2,2,16,3.06,6.10,-6.26,-0.00,-0.01,-0.00,X
141,183,1,2,15,2.82,6.15,-6.14,-0.02,-0.02,-0.00,X
143,184,4,3,18,2.99,6.09,-6.30,-0.03,-0.00,0.00,X
142,185,3,3,17,3.17,6.09,-6.29,-0.03,0.03,-0.03,X
139,184,1,2,16,2.81,6.49,-6.05,-0.02,0.39,-0.22,X
141,184,2,1,16,2.83,6.27,-5.94,0.04,0.31,-0.27,X
143,184,4,3,17,3.67,6.51,-5.91,0.18,0.96,-0.66,X
147,185,2,0,16,4.75,6.51,-4.80,0.26,1.70,-0.82,X
146,185,2,1,16,4.97,6.83,-4.73,-0.12,-0.46,0.20,X
148,186,2,4,16,4.22,6.89,-4.83,-0.12,-0.20,0.13,X
148,187,3,1,16,4.84,6.43,-5.52,-0.49,-2.10,1.05,X
143,186,3,5,16,2.20,6.91,-5.85,-0.31,-1.41,1.14,X
141,184,3,4,15,2.31,6.58,-5.91,-0.08,-0.47,0.54,X
138,185,2,3,18,2.45,6.17,-6.10,0.13,0.07,0.03,X
147,184,4,1,16,2.46,6.18,-6.15,0.04,0.30,-0.13,X
168,188,3,6,15,2.96,6.11,-6.89,-0.57,0.23,-0.15,X
170,187,5,3,1022,3.07,7.33,-4.57,-0.74,0.33,-0.29,X
169,190,4,1,1023,2.98,8.06,-3.75,0.03,0.03,-0.14,X
157,192,4,1,16,2.25,8.51,-3.88,0.03,-0.09,-0.10,X
137,190,4,3,17,2.15,8.03,-4.36,0.41,0.18,0.23,X
135,190,3,2,16,3.54,7.18,-4.92,0.57,0.20,0.15,X
136,190,1,3,109,4.38,5.99,-5.81,0.43,0.06,-0.05,X
136,189,2,4,59,4.03,5.63,-5.86,0.66,0.73,-0.47,X
138,192,3,4,25,4.70,5.30,-6.14,0.48,1.34,-1.10,X
137,190,1,2,17,5.15,5.60,-5.63,0.18,0.46,-0.59,X
134,193,2,1,16,6.11,5.62,-5.06,-0.13,0.30,-0.21,X
134,191,6,1,16,5.21,6.20,-4.97,-0.46,-1.41,0.56,X
141,191,4,0,19,4.02,6.07,-5.51,-0.19,-0.93,0.83,X
142,189,2,3,18,3.79,5.91,-5.94,-0.61,-0.99,0.44,X
141,186,1,2,17,3.01,6.47,-5.96,-0.49,-0.65,0.25,X
139,188,2,2,16,2.65,7.09,-5.53,-0.38,-0.37,0.25,X
137,186,5,3,17,2.60,7.52,-4.97,-0.29,-0.08,0.02,X
134,189,2,4,18,2.38,7.45,-5.03,-0.26,0.02,-0.10,X
140,188,1,2,17,2.56,7.92,-4.25,-0.19,-0.07,0.03,X
146,192,2,1,16,2.46,7.88,-4.46,0.06,-0.15,0.05,X
143,189,2,1,16,2.18,8.23,-4.16,-0.22,0.09,-0.04,X
144,192,2,1,16,2.25,8.49,-3.78,0.07,0.05,0.00,X
147,191,3,0,18,2.46,7.32,-4.97,0.70,-0.14,0.23,X
149,191,4,2,15,2.35,7.10,-5.62,0.45,0.34,-0.13,X
147,192,2,4,15,3.55,6.14,-6.08,0.40,0.76,-0.56,X
148,192,2,1,16,4.64,5.75,-5.66,0.42,0.66,-0.51,X
151,190,1,2,19,4.19,6.03,-5.76,0.09,1.00,-0.65,X
151,193,1,1,18,4.82,6.42,-5.04,0.11,0.19,-0.12,X
151,192,6,6,17,5.25,6.29,-5.15,-0.04,0.47,-0.24,X
151,192,1,2,16,4.36,6.44,-5.36,-0.30,-0.99,0.36,X
150,191,2,3,16,3.65,6.51,-5.37,-0.03,0.15,-0.13,X
155,193,4,1,16,4.05,6.22,-5.72,-0.12,-0.22,0.19,X
150,191,2,4,18,4.03,6.21,-5.72,-0.08,-0.30,0.19,X
151,193,1,1,16,3.54,6.20,-5.84,-0.10,-0.17,0.17,X
153,191,1,2,16,3.76,6.20,-5.83,-0.29,-0.49,0.35,X
153,190,1,3,17,3.94,6.37,-5.64,-0.10,-0.28,0.22,X
151,191,3,2,16,3.35,6.44,-5.72,-0.11,-0.20,0.22,X
152,191,1,2,15,3.51,6.37,-5.79,-0.10,-0.36,0.18,X
151,192,1,1,16,3.19,6.51,-5.83,-0.11,-0.16,0.15,X
145,192,1,0,16,3.01,6.62,-5.78,-0.09,-0.12,0.01,X
145,192,2,1,16,2.88,6.83,-5.65,-0.07,-0.03,-0.05,X
140,191,4,3,19,2.74,6.89,-5.62,-0.07,0.04,-0.09,X
138,191,4,2,15,2.79,6.79,-5.62,-0.07,-0.03,-0.02,X
141,194,5,1,17,2.88,7.02,-5.47,-0.10,0.04,-0.02,X
142,192,2,4,18,2.81,7.10,-5.42,-0.17,0.01,-0.03,X
142,193,0,2,16,2.90,7.14,-5.35,-0.10,0.04,-0.02,X
144,192,6,1,18,2.83,7.14,-5.13,0.00,-0.03,0.01,X
143,191,5,2,16,3.01,7.28,-5.24,0.11,0.01,0.07,X
145,191,4,2,15,2.94,6.52,-5.76,0.45,-0.13,0.15,X
144,192,2,2,16,2.86,6.42,-6.08,0.11,0.07,0.01,X
145,192,1,2,15,3.79,5.56,-6.18,0.27,0.16,-0.04,X
147,193,2,4,16,3.73,5.74,-6.26,0.02,-0.02,-0.02,X
146,191,2,2,18,3.46,5.93,-6.25,-0.01,0.18,-0.21,X
146,194,5,1,16,3.70,5.81,-6.15,0.04,0.12,-0.12,X
146,192,2,1,16,3.97,5.71,-6.34,-0.06,-0.22,0.09,X
146,192,2,1,16,3.02,5.96,-6.31,-0.14,-0.35,0.13,X
147,192,0,1,16,2.81,6.12,-6.40,-0.11,-0.24,0.30,X
147,194,3,4,16,3.07,6.04,-6.24,-0.05,-0.09,0.09,X
149,193,4,2,20,3.00,6.07,-6.34,-0.07,0.02,0.06,X
151,193,2,4,16,2.92,6.15,-6.21,-0.03,0.00,0.00,X
156,192,0,4,16,2.94,6.04,-6.39,0.03,-0.04,-0.03,X
159,191,1,4,17,3.15,5.97,-6.27,0.02,-0.04,-0.03,X
143,195,3,6,18,2.97,6.09,-6.22,-0.06,-0.02,0.00,X
142,193,1,1,17,2.97,6.07,-6.51,-0.03,-0.06,-0.01,X
145,191,4,1,17,3.06,6.08,-6.16,-0.05,-0.06,0.04,X
147,191,1,2,16,3.17,5.75,-6.72,0.02,-0.02,-0.00,X
161,190,1,0,16,2.73,6.06,-6.43,0.05,0.05,0.05,X
171,192,1,2,16,2.90,6.19,-6.10,-0.04,0.07,-0.05,X
169,191,4,1,18,3.00,6.05,-6.37,0.01,0.05,-0.04,X
173,193,3,4,15,2.70,6.32,-5.92,0.42,1.09,-0.34,X
231,176,4,2,28,0.71,8.13,-4.52,-0.00,-0.02,0.01,Y
231,177,3,4,27,1.11,8.09,-4.36,-0.13,-0.08,0.10,Y
232,176,3,2,27,0.45,7.92,-4.88,0.04,-0.15,-0.08,Y
231,177,2,1,27,0.50,7.86,-4.99,0.12,-0.06,-0.06,Y
230,177,3,4,29,0.55,7.43,-5.25,-0.09,-0.06,0.05,Y
230,176,2,2,28,0.82,7.79,-5.00,-0.03,0.08,-0.06,Y
231,178,3,2,27,0.64,8.07,-4.41,-0.10,-0.09,0.04,Y
230,177,2,1,30,0.99,7.96,-4.91,-0.10,-0.00,0.00,Y
231,176,3,2,28,0.68,7.97,-4.30,-0.05,-0.06,0.11,Y
230,174,2,2,28,1.67,8.18,-4.47,-0.13,0.09,-0.03,Y
231,173,2,4,27,0.20,8.17,-4.50,-0.11,0.06,-0.06,Y
233,174,3,2,29,1.90,8.20,-4.13,0.18,0.01,-0.09,Y
232,174,3,2,28,0.61,7.73,-4.81,0.23,0.04,0.02,Y
232,174,2,2,28,0.44,7.83,-4.33,-0.05,-0.17,0.02,Y
232,174,4,2,28,0.32,7.30,-6.23,0.26,0.11,-0.02,Y
230,175,4,3,26,0.93,7.67,-5.91,-0.41,-0.19,0.03,Y
233,176,6,2,30,0.65,7.20,-5.20,-0.27,-0.10,-0.01,Y
232,175,3,5,27,0.55,7.84,-4.95,-0.02,-0.17,0.24,Y
231,176,2,2,28,0.68,7.76,-4.85,-0.00,-0.05,-0.01,Y
232,176,4,3,29,0.78,7.63,-5.05,0.03,-0.01,0.05,Y
232,176,3,1,29,1.00,7.62,-5.01,-0.00,0.02,0.10,Y
233,176,4,2,28,1.07,7.78,-4.96,0.01,0.03,0.02,Y
232,174,5,2,28,1.02,8.10,-5.02,-0.14,-0.08,0.00,Y
231,171,2,3,28,0.69,8.22,-4.49,-0.14,-0.05,-0.08,Y
231,169,3,4,27,0.79,7.98,-4.61,-0.01,0.06,-0.03,Y
230,164,2,3,27,0.75,7.94,-4.62,0.05,0.00,-0.03,Y
232,164,3,2,28,0.98,7.87,-4.77,0.06,0.06,-0.02,Y
231,163,2,1,27,0.72,7.87,-4.85,0.04,0.04,-0.01,Y
232,159,5,1,28,1.07,7.71,-4.89,-0.00,0.00,-0.06,Y
232,158,1,1,28,0.80,7.58,-4.67,0.02,-0.01,-0.01,Y
232,156,4,2,28,0.53,7.98,-5.08,0.03,0.09,0.01,Y
232,157,2,2,27,0.99,7.34,-5.35,0.15,0.15,-0.00,Y
231,156,2,2,27,1.16,7.50,-5.09,0.08,0.06,0.02,Y
231,158,2,0,27,1.27,7.42,-5.20,-0.11,-0.03,0.01,Y
230,159,2,2,26,1.08,7.57,-5.11,-0.02,-0.03,0.01,Y
230,159,4,1,26,0.85,7.88,-4.91,-0.10,-0.07,-0.00,Y
232,161,4,3,29,0.94,7.72,-4.93,0.00,0.03,0.05,Y
231,161,2,1,26,1.23,7.65,-5.12,0.01,-0.15,0.05,Y
232,162,4,1,28,0.99,7.61,-5.13,0.08,0.15,-0.06,Y
231,162,4,3,25,0.65,7.60,-5.09,-0.03,-0.01,-0.04,Y
230,163,2,1,26,0.85,7.77,-4.84,-0.04,-0.03,-0.00,Y
232,162,4,2,28,0.82,7.61,-5.32,-0.09,-0.06,0.03,Y
231,162,2,2,28,0.77,7.66,-4.88,-0.01,-0.05,0.04,Y
231,162,3,2,28,0.73,7.83,-5.04,-0.05,-0.03,0.12,Y
231,165,2,4,27,1.13,7.62,-5.09,-0.06,-0.03,0.02,Y
231,165,3,5,27,1.24,7.92,-4.85,-0.13,-0.04,0.06,Y
232,163,2,0,27,1.19,7.89,-4.77,-0.01,0.02,0.02,Y
231,164,3,2,28,1.13,7.94,-4.82,-0.04,0.01,0.03,Y
231,164,3,2,29,1.27,7.95,-4.58,0.03,-0.01,0.02,Y
230,163,2,1,26,1.22,7.88,-4.82,0.03,0.09,0.00,Y
231,165,3,5,27,1.09,7.88,-4.85,0.02,-0.06,-0.02,Y
232,163,4,2,28,1.13,7.91,-4.68,0.02,0.06,-0.02,Y
230,164,2,1,27,1.17,7.79,-4.87,-0.01,0.02,0.01,Y
230,165,2,1,27,1.00,7.82,-4.84,-0.07,-0.05,-0.01,Y
231,165,3,2,27,1.03,7.92,-4.79,0.02,0.02,0.01,Y
231,163,4,2,28,1.41,7.94,-4.46,0.03,0.03,-0.04,Y
230,164,2,2,26,1.14,7.49,-5.22,-0.07,0.04,-0.07,Y
231,166,4,1,28,1.34,8.08,-4.77,-0.06,-0.01,0.03,Y
230,165,2,1,27,1.39,7.78,-4.83,0.02,0.02,-0.00,Y
232,165,4,3,29,1.27,7.83,-4.81,-0.02,-0.02,0.00,Y
230,165,2,1,28,1.35,7.81,-4.74,0.02,-0.04,0.01,Y
230,165,2,2,26,1.27,8.04,-4.50,-0.07,-0.08,0.01,Y
230,165,2,2,27,1.32,7.71,-4.91,-0.04,-0.04,0.07,Y
230,166,3,1,27,1.42,7.73,-4.87,-0.00,-0.08,0.04,Y
230,164,3,2,28,1.62,7.77,-4.71,0.01,0.00,0.04,Y
230,165,2,1,28,1.39,7.69,-5.00,-0.03,-0.02,0.03,Y
230,165,2,2,27,1.53,8.21,-4.75,-0.01,0.07,0.02,Y
229,167,4,1,28,0.90,7.84,-4.46,-0.07,-0.04,-0.05,Y
231,166,4,3,28,1.06,7.90,-4.66,-0.04,-0.04,-0.03,Y
230,165,2,1,27,1.41,7.87,-4.80,-0.01,-0.02,-0.01,Y
231,166,3,3,28,1.29,7.98,-4.60,0.02,-0.07,-0.01,Y
230,166,4,2,28,1.35,7.77,-4.75,-0.04,-0.09,-0.01,Y
230,167,3,4,27,1.07,7.89,-5.08,0.09,0.00,0.07,Y
231,167,1,1,28,1.41,7.80,-4.92,0.01,0.06,-0.04,Y
231,166,4,2,29,1.32,7.70,-4.92,0.01,0.03,-0.02,Y
231,166,4,3,29,1.29,7.70,-4.97,0.01,0.00,-0.02,Y
230,166,3,2,27,1.04,7.82,-4.86,-0.05,-0.11,0.02,Y
230,166,4,2,26,1.08,7.72,-5.09,-0.00,-0.04,-0.00,Y
230,166,2,1,28,1.19,7.69,-5.23,0.01,-0.11,0.07,Y
230,166,2,1,26,1.26,7.71,-5.02,-0.07,-0.05,-0.00,Y
231,167,4,1,28,1.31,7.61,-5.03,-0.05,-0.01,0.00,Y
173,230,2,2,20,1.36,3.00,-5.54,-0.74,-0.25,-0.48,Z
176,229,1,2,20,-0.04,4.49,-7.09,0.01,-0.11,-0.16,Z
156,231,2,1,20,-7.47,2.45,-9.73,0.14,-0.65,1.80,Z
153,232,1,2,20,6.74,3.81,-5.96,-0.09,0.11,1.17,Z
157,233,2,4,20,3.40,4.56,-7.00,0.20,0.07,-0.09,Z
159,233,2,4,19,9.61,1.85,-3.39,2.08,-0.93,-0.99,Z
159,233,3,1,20,-1.64,-3.21,-12.37,1.16,0.12,-1.44,Z
158,233,3,2,19,-6.42,-3.06,-9.66,-0.44,0.57,1.99,Z
157,233,2,1,22,9.46,-2.81,-8.25,-0.12,0.09,1.07,Z
158,233,2,2,20,2.70,-1.59,-8.51,-0.05,0.22,-0.24,Z
160,233,2,1,20,3.75,-1.96,-11.16,-0.57,-0.09,-1.03,Z
162,233,2,2,20,1.68,0.46,-8.42,-0.78,-0.25,-1.87,Z
163,232,1,0,21,-0.45,2.44,-6.34,0.31,0.41,-1.67,Z
162,234,2,3,20,-1.88,0.72,-8.98,-0.36,-0.06,0.14,Z
154,233,2,1,21,2.16,2.19,-7.41,-0.59,0.55,2.10,Z
160,234,4,2,20,8.03,2.53,-4.03,0.88,-1.06,-0.64,Z
158,233,2,3,20,-1.96,-2.34,-11.74,1.54,0.66,-1.92,Z
154,233,2,4,20,-2.91,-3.77,-8.50,-0.41,0.62,2.12,Z
153,234,4,2,21,10.15,-2.49,-7.38,-0.20,0.09,1.73,Z
154,232,2,2,20,2.38,-1.83,-8.51,0.11,-0.00,-0.09,Z
156,233,4,2,21,2.71,-2.58,-9.01,-0.01,-0.22,0.01,Z
161,233,5,3,22,5.53,-1.65,-10.28,-0.86,0.04,-1.96,Z
160,232,4,3,22,1.12,2.41,-7.34,-1.17,-1.09,-1.22,Z
160,233,2,1,21,-0.97,2.44,-7.24,-0.16,-0.18,-0.70,Z
159,234,1,2,21,-6.03,2.43,-8.55,-0.05,0.18,1.70,Z
161,232,1,4,19,6.84,1.58,-6.45,0.16,-0.25,1.49,Z
161,232,1,2,21,3.94,-0.13,-7.71,1.41,-1.00,-2.29,Z
159,233,2,4,19,-4.36,-2.88,-9.43,0.40,0.31,-0.63,Z
160,233,6,2,22,0.09,-3.56,-7.58,-0.26,0.62,4.13,Z
156,233,4,0,20,3.10,-1.55,-7.97,-0.37,-0.21,-0.23,Z
158,233,2,1,20,2.24,-2.90,-9.07,-0.07,-0.03,-0.13,Z
162,231,1,2,21,3.88,-0.73,-10.12,-1.19,0.31,-2.87,Z
162,233,4,3,24,1.21,1.77,-7.13,-0.28,-0.54,-1.96,Z
163,232,1,2,21,-0.91,1.36,-6.93,0.14,-0.30,-0.56,Z
164,233,5,2,23,-5.97,-0.56,-9.58,-0.61,-0.39,2.74,Z
162,233,2,3,20,8.71,-0.42,-7.63,0.49,-0.57,2.37,Z
164,233,4,2,22,3.47,0.95,-6.22,1.42,-0.25,-3.44,Z
164,233,4,2,20,-8.03,-3.12,-11.38,0.33,1.77,0.65,Z
160,233,4,2,23,13.47,-9.00,-10.12,-0.31,0.98,2.55,Z
158,232,2,2,19,3.06,-2.02,-7.76,0.03,-0.18,-0.31,Z
162,233,4,1,22,2.30,-2.51,-9.60,-0.03,-0.10,-0.13,Z
161,233,1,2,21,4.61,0.22,-8.40,-1.30,0.20,-1.64,Z
164,234,5,2,23,1.25,3.45,-6.29,-0.32,0.31,-2.25,Z
162,234,2,2,21,1.20,1.88,-7.37,-0.03,-0.32,-1.04,Z
162,234,2,1,20,-3.83,0.13,-9.37,-0.55,-1.36,2.18,Z
161,232,1,2,22,10.74,1.94,-3.86,-0.43,-0.47,3.07,Z
161,233,3,2,22,4.07,1.15,-6.08,2.17,-0.20,-3.24,Z
163,234,4,2,22,-4.32,-3.71,-12.71,0.44,0.76,-0.48,Z
162,233,2,3,21,5.43,-9.02,-7.90,0.37,1.30,4.18,Z
163,234,1,3,21,3.41,-2.23,-7.34,-0.03,-0.20,-0.37,Z
162,233,2,1,20,2.43,-3.00,-8.40,-0.01,-0.11,-0.12,Z
165,234,4,2,20,7.61,-4.40,-10.14,-0.66,-0.12,-1.38,Z
165,234,3,2,23,-1.63,0.42,-8.77,-0.49,-0.34,-3.54,Z
166,233,2,2,20,-0.45,1.27,-5.83,-0.45,-0.44,-0.37,Z
166,234,2,1,21,-3.74,-0.31,-9.85,-0.67,-1.01,2.70,Z
166,233,3,4,19,6.94,0.55,-4.82,0.44,0.59,2.50,Z
167,233,1,2,21,3.05,-0.15,-4.97,2.41,-1.32,-2.96,Z
